"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"
9.862062290E1	1.065959856E-1	2.046398632E-2	2.107485011E-2
9.863062290E1	7.483099401E-2	1.572977938E-2	2.015855350E-2
9.864062290E1	4.444044828E-2	7.330383174E-3	1.786780916E-2
9.865062290E1	9.162978269E-3	3.817907767E-3	1.588249579E-2
9.866062290E1	-2.244929783E-2	3.054326226E-4	1.496619824E-2
9.867062290E1	-5.650503561E-2	-1.298088674E-2	1.404990070E-2
9.868062290E1	-8.949175477E-2	-1.527163107E-2	1.191187184E-2
9.869062290E1	-1.223257631E-1	-1.634064503E-2	9.773843922E-3
9.870062290E1	-1.478293836E-1	-2.718350291E-2	5.039638374E-3
9.871062290E1	-1.818851233E-1	-3.191770986E-2	2.901609987E-3
9.872062290E1	-2.124283910E-1	-3.420845419E-2	7.635815418E-4
9.873062290E1	-2.452623993E-1	-4.382958263E-2	-2.596177394E-3
9.874062290E1	-2.768746614E-1	-4.978551716E-2	-5.955935922E-3
9.875062290E1	-3.086396754E-1	-5.085453019E-2	-1.175915636E-2
9.876062290E1	-3.316998184E-1	-5.681046844E-2	-1.511891466E-2
9.877062290E1	-3.585779071E-1	-6.520986557E-2	-1.985312067E-2
9.878062290E1	-3.865249753E-1	-6.505715102E-2	-2.565634064E-2
9.879062290E1	-4.146247804E-1	-6.734789163E-2	-3.145955876E-2
9.880062290E1	-4.401284158E-1	-7.696902007E-2	-3.619376570E-2
9.881062290E1	-4.670064747E-1	-8.063421398E-2	-4.199698567E-2
9.882062290E1	-4.889976382E-1	-8.292495459E-2	-4.795292020E-2
9.883062290E1	-5.108360648E-1	-8.765916526E-2	-5.375614017E-2
9.884062290E1	-5.340489149E-1	-9.132435173E-2	-6.093380973E-2
9.885062290E1	-5.548183322E-1	-9.361509979E-2	-6.918048859E-2
9.886062290E1	-5.731443167E-1	-9.834930301E-2	-7.391469181E-2
9.887062290E1	-5.926920176E-1	-1.020144969E-1	-7.987063378E-2
9.888062290E1	-6.108652353E-1	-1.043052375E-1	-8.704829961E-2
9.889062290E1	-6.243042946E-1	-1.043052375E-1	-9.300423414E-2
9.890062290E1	-6.414085031E-1	-1.127046347E-1	-9.896016866E-2
9.891062290E1	-6.560692787E-1	-1.139263660E-1	-1.049161032E-1
9.892062290E1	-6.719517708E-1	-1.125519201E-1	-1.096503139E-1
9.893062290E1	-6.817256212E-1	-1.174388453E-1	-1.156062484E-1
9.894062290E1	-6.878342628E-1	-1.209513173E-1	-1.192714423E-1
9.895062290E1	-6.939429045E-1	-1.258382350E-1	-1.241583601E-1
9.896062290E1	-7.000515461E-1	-1.221730486E-1	-1.288925707E-1
9.897062290E1	-7.012733221E-1	-1.246165112E-1	-1.325577646E-1
9.898062290E1	-7.026477456E-1	-1.282816976E-1	-1.350012124E-1
9.899062290E1	-7.050912380E-1	-1.282816976E-1	-1.374446750E-1
9.900062290E1	-7.038694620E-1	-1.295034289E-1	-1.398881376E-1
9.901062290E1	-7.002043128E-1	-1.319468915E-1	-1.398881376E-1
9.902062290E1	-6.965391040E-1	-1.356120855E-1	-1.411098689E-1
9.903062290E1	-6.904304624E-1	-1.282816976E-1	-1.412625909E-1
9.904062290E1	-6.820310354E-1	-1.282816976E-1	-1.424843222E-1
9.905062290E1	-6.722571850E-1	-1.368338168E-1	-1.414152980E-1
9.906062290E1	-6.612616181E-1	-1.308778822E-1	-1.389718503E-1
9.907062290E1	-6.539312601E-1	-1.272126883E-1	-1.379028261E-1
9.908062290E1	-6.394231915E-1	-1.273654103E-1	-1.368338168E-1
9.909062290E1	-6.223189831E-1	-1.261436790E-1	-1.333213449E-1
9.910062290E1	-6.039929986E-1	-1.226311997E-1	-1.298088580E-1
9.911062290E1	-5.856670737E-1	-1.177442744E-1	-1.250746548E-1
9.912062290E1	-5.687155724E-1	-1.203404516E-1	-1.215621829E-1
9.913062290E1	-5.491678715E-1	-1.130100712E-1	-1.168279797E-1
9.914062290E1	-5.308418870E-1	-1.131627858E-1	-1.122464910E-1
9.915062290E1	-5.102251768E-1	-1.084285825E-1	-1.075122803E-1
9.916062290E1	-4.796819389E-1	-1.061378345E-1	-1.017090604E-1
9.917062290E1	-4.589125216E-1	-1.061378345E-1	-9.453139454E-2
9.918062290E1	-4.309654236E-1	-9.529497474E-2	-8.750644326E-2
9.919062290E1	-4.101960063E-1	-8.811730891E-2	-8.277224004E-2
9.920062290E1	-3.773620129E-1	-8.460483700E-2	-7.452555746E-2
9.921062290E1	-3.455969989E-1	-8.109235764E-2	-6.750060618E-2
9.922062290E1	-3.187189400E-1	-7.147123665E-2	-5.925392732E-2
9.923062290E1	-2.919935882E-1	-6.307183951E-2	-5.100724846E-2
9.924062290E1	-2.626720667E-1	-6.444628537E-2	-4.382958263E-2
9.925062290E1	-2.370157093E-1	-5.833763257E-2	-3.680463135E-2
9.926062290E1	-2.029599845E-1	-4.398229718E-2	-2.855795063E-2
9.927062290E1	-1.675297916E-1	-3.680463135E-2	-2.153299935E-2
9.928062290E1	-1.359175146E-1	-3.329215571E-2	-1.328631863E-2
9.929062290E1	-1.065959856E-1	-2.489275858E-2	-6.261368748E-3
9.930062290E1	-7.605272532E-2	-1.282817032E-2	1.985311974E-3
9.931062290E1	-4.688390717E-2	-9.315694682E-3	7.788531948E-3
9.932062290E1	-1.145372353E-2	-2.138028387E-3	1.603521220E-2
9.933062290E1	2.260201424E-2	9.926560335E-3	2.428189293E-2
9.934062290E1	5.558873713E-2	1.710422710E-2	3.008511290E-2
9.935062290E1	8.353582025E-2	1.939497143E-2	3.833179548E-2
9.936062290E1	1.165225431E-1	3.145955876E-2	4.413501546E-2
9.937062290E1	1.432479024E-1	3.741549700E-2	5.115996301E-2
9.938062290E1	1.786780804E-1	4.214970022E-2	5.696318299E-2
9.939062290E1	2.115120888E-1	5.054909736E-2	6.398813426E-2
9.940062290E1	2.396118939E-1	6.017022580E-2	6.979135424E-2
9.941062290E1	2.712241709E-1	6.246097013E-2	7.559457421E-2
9.942062290E1	3.017674387E-1	6.963863969E-2	8.017606288E-2
9.943062290E1	3.260493279E-1	7.803803682E-2	8.368854225E-2
9.944062290E1	3.578143120E-1	8.277224004E-2	8.827003092E-2
9.945062290E1	3.857614100E-1	8.750644326E-2	9.162978828E-2
9.946062290E1	4.138612151E-1	9.346238524E-2	9.621127695E-2
9.947062290E1	4.405865669E-1	9.697485715E-2	1.009454802E-1
9.948062290E1	4.660901725E-1	9.926560521E-2	1.043052375E-1
9.949062290E1	4.868595898E-1	1.017090604E-1	1.065959856E-1
9.950062290E1	5.099197626E-1	1.064432710E-1	1.087340117E-1
9.951062290E1	5.367978215E-1	1.099557430E-1	1.122464910E-1
9.952062290E1	5.574145317E-1	1.111774743E-1	1.133155003E-1
9.953062290E1	5.757405162E-1	1.134682223E-1	1.166752651E-1
9.954062290E1	5.928447247E-1	1.194241568E-1	1.165225431E-1
9.955062290E1	6.061310172E-1	1.194241568E-1	1.165225431E-1
9.956062290E1	6.269004345E-1	1.204931661E-1	1.162171140E-1
9.957062290E1	6.414085031E-1	1.241583601E-1	1.160643995E-1
9.958062290E1	6.511823535E-1	1.229366288E-1	1.160643995E-1
9.959062290E1	6.644686460E-1	1.203404516E-1	1.146899462E-1
9.960062290E1	6.717990637E-1	1.240056455E-1	1.134682223E-1
9.961062290E1	6.803511381E-1	1.252273768E-1	1.108720452E-1
9.962062290E1	6.911939979E-1	1.276708394E-1	1.107193232E-1
9.963062290E1	6.973026991E-1	1.250746548E-1	1.082758680E-1
9.964062290E1	6.997461319E-1	1.262963861E-1	1.046106741E-1
9.965062290E1	7.021896243E-1	1.238529310E-1	1.033889428E-1
9.966062290E1	7.032586336E-1	1.226311997E-1	9.972374886E-2
9.967062290E1	7.020368576E-1	1.214094684E-1	9.605856240E-2
9.968062290E1	7.008151412E-1	1.250746548E-1	9.361509979E-2
9.969062290E1	6.995934248E-1	1.191187203E-1	8.994990587E-2
9.970062290E1	6.910412908E-1	1.191187203E-1	8.399397135E-2
9.971062290E1	6.824892163E-1	1.178969890E-1	8.277224004E-2
9.972062290E1	6.727153659E-1	1.082758680E-1	7.803803682E-2
9.973062290E1	6.641632318E-1	1.082758680E-1	7.681630552E-2
9.974062290E1	6.543893814E-1	1.143845171E-1	6.963863969E-2
9.975062290E1	6.385068893E-1	1.192714423E-1	6.490442902E-2
9.976062290E1	6.214026809E-1	1.047633886E-1	6.139195710E-2
9.977062290E1	5.983424783E-1	1.012509167E-1	6.032294407E-2
9.978062290E1	5.777258277E-1	1.000291854E-1	5.818491429E-2
9.979062290E1	5.642867684E-1	9.651670605E-2	5.345070735E-2
9.980062290E1	5.471825600E-1	9.651670605E-2	5.115996301E-2
9.981062290E1	5.239696503E-1	9.056077152E-2	4.764748737E-2
9.982062290E1	5.009095073E-1	8.582656831E-2	4.291328415E-2
9.983062290E1	4.729624093E-1	8.475755155E-2	4.077525437E-2
9.984062290E1	4.473060668E-1	8.124507964E-2	3.985895589E-2
9.985062290E1	4.279111028E-1	7.147123665E-2	3.878994286E-2
9.986062290E1	3.998112977E-1	6.673702598E-2	3.543018550E-2
9.987062290E1	3.706424832E-1	7.177666575E-2	3.436116874E-2
9.988062290E1	3.451388776E-1	5.849034712E-2	3.100141138E-2
9.989062290E1	3.121521473E-1	5.131268129E-2	3.008511290E-2
9.990062290E1	2.829833329E-1	5.513058975E-2	2.794708498E-2
9.991062290E1	2.635883391E-1	4.902193695E-2	2.809980139E-2
9.992062290E1	2.293798923E-1	3.222314268E-2	2.596177347E-2
9.993062290E1	1.953241676E-1	3.833179548E-2	2.382374369E-2
9.994062290E1	1.649336219E-1	3.848451003E-2	2.412917651E-2
9.995062290E1	1.333213449E-1	1.679879427E-2	2.199114859E-2
9.996062290E1	9.804387391E-2	1.450804994E-2	2.107485011E-2
9.997062290E1	7.254024595E-2	1.939497143E-2	1.893682219E-2
9.998062290E1	4.077525437E-2	8.552113548E-3	1.679879427E-2
9.999062290E1	1.038470957E-2	-2.290744567E-3	1.588249579E-2
1.000006229E2	-2.489275858E-2	2.748893574E-3	1.374446787E-2
1.000106229E2	-5.894849449E-2	-6.872233935E-3	1.404990070E-2
1.000206229E2	-9.193521738E-2	-2.611448988E-2	1.191187184E-2
1.000306229E2	-1.198823079E-1	-2.244929783E-2	8.552113548E-3
1.000406229E2	-1.502728462E-1	-1.618792862E-2	7.483099122E-3
1.000506229E2	-1.795943826E-1	-3.680463135E-2	2.901609987E-3
1.000606229E2	-2.112066597E-1	-3.909537569E-2	7.635815418E-4
1.000706229E2	-2.464841306E-1	-3.405573592E-2	-5.039638374E-3
1.000806229E2	-2.768746614E-1	-5.222897977E-2	-7.177666761E-3
1.000906229E2	-2.988658249E-1	-6.185010448E-2	-1.175915636E-2
1.001006229E2	-3.304781020E-1	-5.192354694E-2	-1.389718428E-2
1.001106229E2	-3.561344445E-1	-5.665775016E-2	-1.985312067E-2
1.001206229E2	-3.817907870E-1	-7.238753140E-2	-2.565634064E-2
1.001306229E2	-4.121813178E-1	-6.734789163E-2	-3.023782931E-2
1.001406229E2	-4.376849532E-1	-6.734789163E-2	-3.741549700E-2
1.001506229E2	-4.572326243E-1	-8.185594529E-2	-4.214970022E-2
1.001606229E2	-4.792237878E-1	-8.659014851E-2	-4.795292020E-2
1.001706229E2	-5.059491396E-1	-8.170322329E-2	-5.497787148E-2
1.001806229E2	-5.291619897E-1	-9.010262042E-2	-6.215553731E-2
1.001906229E2	-5.474879742E-1	-9.972374886E-2	-6.811147183E-2
1.002006229E2	-5.658139586E-1	-9.117163718E-2	-7.406741381E-2
1.002106229E2	-5.841398835E-1	-9.834930301E-2	-8.002334833E-2
1.002206229E2	-5.975789428E-1	-1.055269688E-1	-8.720101416E-2
1.002306229E2	-6.183483601E-1	-1.067487001E-1	-9.300423414E-2
1.002406229E2	-6.328563690E-1	-1.065959856E-1	-9.896016866E-2
1.002506229E2	-6.475171447E-1	-1.139263660E-1	-1.036943719E-1
1.002606229E2	-6.609562039E-1	-1.149953827E-1	-1.073595658E-1
1.002706229E2	-6.707300544E-1	-1.113301888E-1	-1.133155003E-1
1.002806229E2	-6.756169796E-1	-1.186605766E-1	-1.182024255E-1
1.002906229E2	-6.817256212E-1	-1.247692257E-1	-1.217148975E-1
1.003006229E2	-6.866125464E-1	-1.198823079E-1	-1.266018152E-1
1.003106229E2	-6.928738952E-1	-1.246165112E-1	-1.302670091E-1
1.003206229E2	-6.904304624E-1	-1.246165112E-1	-1.314887404E-1
1.003306229E2	-6.892086864E-1	-1.258382350E-1	-1.339322031E-1
1.003406229E2	-6.904304624E-1	-1.258382350E-1	-1.375973970E-1
1.003506229E2	-6.867652535E-1	-1.295034289E-1	-1.375973970E-1
1.003606229E2	-6.855435371E-1	-1.319468915E-1	-1.375973970E-1
1.003706229E2	-6.759223938E-1	-1.284344196E-1	-1.401935667E-1
1.003806229E2	-6.698137522E-1	-1.284344196E-1	-1.389718503E-1
1.003906229E2	-6.563746929E-1	-1.272126883E-1	-1.379028261E-1
1.004006229E2	-6.514877677E-1	-1.296561509E-1	-1.354593635E-1
1.004106229E2	-6.380487680E-1	-1.249219403E-1	-1.356120855E-1
1.004206229E2	-6.247624159E-1	-1.224784851E-1	-1.320996135E-1
1.004306229E2	-6.101016402E-1	-1.238529310E-1	-1.298088580E-1
1.004406229E2	-5.905539989E-1	-1.201877370E-1	-1.262963861E-1
1.004506229E2	-5.772676468E-1	-1.191187203E-1	-1.215621829E-1
1.004606229E2	-5.601634383E-1	-1.130100712E-1	-1.180497110E-1
1.004706229E2	-5.393940210E-1	-1.143845171E-1	-1.120937690E-1
1.004806229E2	-5.186246037E-1	-1.107193232E-1	-1.085812971E-1
1.004906229E2	-4.967861474E-1	-1.059851199E-1	-1.027780771E-1
1.005006229E2	-4.711298347E-1	-1.012509167E-1	-9.682214260E-2
1.005106229E2	-4.468479156E-1	-1.050688252E-1	-9.101892263E-2
1.005206229E2	-4.273002446E-1	-9.529497474E-2	-8.750644326E-2
1.005306229E2	-4.004221559E-1	-8.445212245E-2	-7.925976813E-2
1.005406229E2	-3.675881624E-1	-8.338310570E-2	-7.101308554E-2
1.005506229E2	-3.382666409E-1	-7.864890248E-2	-6.398813426E-2
1.005606229E2	-3.126102984E-1	-6.902777404E-2	-5.681046844E-2
1.005706229E2	-2.834414840E-1	-6.185010448E-2	-4.856378585E-2
1.005806229E2	-2.614503205E-1	-6.078109145E-2	-4.382958263E-2
1.005906229E2	-2.309070677E-1	-5.482515693E-2	-3.680463135E-2
1.006006229E2	-1.944078654E-1	-4.031710699E-2	-2.748893574E-2
1.006106229E2	-1.638645977E-1	-3.802636266E-2	-2.046398632E-2
1.006206229E2	-1.359175146E-1	-3.207042441E-2	-1.206458826E-2
1.006306229E2	-1.017090604E-1	-1.878410578E-2	-2.748893574E-3
1.006406229E2	-7.605272532E-2	-1.649336144E-2	1.985311974E-3
1.006506229E2	-4.199698567E-2	-9.315694682E-3	7.788531948E-3
1.006606229E2	-9.010262787E-3	3.054326226E-4	1.725694351E-2
1.006706229E2	2.260201424E-2	8.704829961E-3	2.428189293E-2
1.006806229E2	5.436700583E-2	1.343903504E-2	3.252857551E-2
1.006906229E2	8.842274547E-2	2.183843218E-2	3.833179548E-2
1.007006229E2	1.140790880E-1	3.145955876E-2	4.291328415E-2
1.007106229E2	1.432479024E-1	3.375030309E-2	4.993823543E-2
1.007206229E2	1.786780804E-1	4.214970022E-2	5.696318299E-2
1.007306229E2	2.102903575E-1	5.299255997E-2	6.276640296E-2
1.007406229E2	2.408336252E-1	5.528330430E-2	6.979135424E-2
1.007506229E2	2.712241709E-1	6.612616032E-2	7.315111160E-2
1.007606229E2	2.956587672E-1	7.086037099E-2	7.788532227E-2
1.007706229E2	3.223841190E-1	7.437284291E-2	8.246681094E-2
1.007806229E2	3.529273868E-1	8.032877743E-2	8.582656831E-2
1.007906229E2	3.845396638E-1	8.628471941E-2	9.040805697E-2
1.008006229E2	4.112650156E-1	9.346238524E-2	9.392052889E-2
1.008106229E2	4.369213581E-1	9.453139454E-2	9.972374886E-2
1.008206229E2	4.575380683E-1	9.941831976E-2	9.957103431E-2
1.008306229E2	4.795292318E-1	1.004873365E-1	1.029307917E-1
1.008406229E2	5.038111210E-1	1.052215397E-1	1.064432710E-1
1.008506229E2	5.270239711E-1	1.052215397E-1	1.085812971E-1
1.008606229E2	5.500841737E-1	1.075122803E-1	1.108720452E-1
1.008706229E2	5.659666657E-1	1.146899462E-1	1.107193232E-1
1.008806229E2	5.806274414E-1	1.159116775E-1	1.117883399E-1
1.008906229E2	6.036875844E-1	1.157589629E-1	1.128573567E-1
1.009006229E2	6.183483601E-1	1.218676195E-1	1.139263660E-1
1.009106229E2	6.304129362E-1	1.217148975E-1	1.137736514E-1
1.009206229E2	6.438519955E-1	1.217148975E-1	1.123992056E-1
1.009306229E2	6.524040699E-1	1.204931661E-1	1.136209369E-1
1.009406229E2	6.632469296E-1	1.264491081E-1	1.098030284E-1
1.009506229E2	6.717990637E-1	1.227839142E-1	1.085812971E-1
1.009606229E2	6.814202070E-1	1.252273768E-1	1.059851199E-1
1.009706229E2	6.826419234E-1	1.240056455E-1	1.059851199E-1
1.009806229E2	6.875288486E-1	1.227839142E-1	1.023199260E-1
1.009906229E2	6.899722815E-1	1.227839142E-1	9.865473956E-2
1.010006229E2	6.899722815E-1	1.215621829E-1	9.743300825E-2
1.010106229E2	6.898195744E-1	1.215621829E-1	9.376781434E-2
1.010206229E2	6.898195744E-1	1.203404516E-1	9.010262042E-2
1.010306229E2	6.873761415E-1	1.191187203E-1	8.765916526E-2
1.010406229E2	6.800457239E-1	1.178969890E-1	8.277224004E-2
1.010506229E2	6.678284407E-1	1.119410545E-1	8.048149943E-2
1.010606229E2	6.604980230E-1	1.094975919E-1	7.803803682E-2
1.010706229E2	6.543893814E-1	1.070541367E-1	7.574728876E-2
1.010806229E2	6.409503818E-1	1.131627858E-1	6.979135424E-2
1.010906229E2	6.264423132E-1	1.169806942E-1	6.383541971E-2
1.011006229E2	6.068946123E-1	1.049161032E-1	5.910121277E-2
1.011106229E2	5.861251950E-1	9.758572280E-2	5.803219974E-2
1.011206229E2	5.691736937E-1	9.896016866E-2	5.696318299E-2
1.011306229E2	5.496259928E-1	9.285151958E-2	5.222897977E-2
1.011406229E2	5.337435007E-1	9.544769675E-2	4.993823543E-2
1.011506229E2	5.155702829E-1	8.933904022E-2	4.535674304E-2
1.011606229E2	4.923573732E-1	8.704829961E-2	4.306599870E-2
1.011706229E2	4.631885588E-1	8.353582025E-2	3.970624134E-2
1.011806229E2	4.448626041E-1	8.002334833E-2	3.985895589E-2
1.011906229E2	4.156937897E-1	6.795875728E-2	3.772092983E-2
1.012006229E2	3.889684379E-1	6.673702598E-2	3.543018550E-2
1.012106229E2	3.608686328E-1	6.811147183E-2	3.329215571E-2
1.012206229E2	3.365867436E-1	5.849034712E-2	2.993239649E-2
1.012306229E2	3.061962128E-1	5.131268129E-2	3.008511290E-2
1.012406229E2	2.829833329E-1	5.268712714E-2	2.672535367E-2
1.012506229E2	2.525927722E-1	4.550946131E-2	2.703078650E-2
1.012606229E2	2.222022265E-1	3.466660157E-2	2.489275858E-2
1.012706229E2	1.892155111E-1	3.481931984E-2	2.397646010E-2
1.012806229E2	1.563815027E-1	3.497203439E-2	2.306016348E-2
1.012906229E2	1.259909570E-1	2.046398632E-2	2.321287990E-2
1.013006229E2	1.004873365E-1	1.572977938E-2	2.229658142E-2
1.013106229E2	6.765332818E-2	1.328631863E-2	2.015855350E-2
1.013206229E2	3.711006418E-2	8.552113548E-3	1.802052557E-2
1.013306229E2	5.497787148E-3	-2.138028387E-3	1.466076635E-2
1.013406229E2	-2.855795063E-2	-3.359758761E-3	1.374446787E-2
1.013506229E2	-6.261368841E-2	-9.162978269E-3	1.282817032E-2
1.013606229E2	-8.704829961E-2	-1.893682219E-2	1.191187184E-2
1.013706229E2	-1.186605766E-1	-2.000583708E-2	8.399397135E-3
1.013806229E2	-1.514945775E-1	-2.474004216E-2	5.192354787E-3
1.013906229E2	-1.808161139E-1	-3.436116874E-2	2.901609987E-3
1.014006229E2	-2.112066597E-1	-3.909537569E-2	7.635815418E-4
1.014106229E2	-2.440406680E-1	-4.016438872E-2	-2.596177394E-3
1.014206229E2	-2.756529450E-1	-4.856378585E-2	-7.177666761E-3
1.014306229E2	-2.976440787E-1	-5.085453019E-2	-1.053742506E-2
1.014406229E2	-3.268128932E-1	-5.681046844E-2	-1.527163107E-2
1.014506229E2	-3.524692357E-1	-5.910121277E-2	-1.985312067E-2
1.014606229E2	-3.816380501E-1	-6.505715102E-2	-2.443460934E-2
1.014706229E2	-4.097378552E-1	-6.979135424E-2	-3.145955876E-2
1.014806229E2	-4.329507351E-1	-7.223481685E-2	-3.619376570E-2
1.014906229E2	-4.523457289E-1	-7.696902007E-2	-4.214970022E-2
1.015006229E2	-4.743368626E-1	-8.170322329E-2	-4.795292020E-2
1.015106229E2	-4.975497425E-1	-8.536841720E-2	-5.513058975E-2
1.015206229E2	-5.206099153E-1	-8.643743396E-2	-5.986479297E-2
1.015306229E2	-5.413793325E-1	-9.117163718E-2	-6.688974798E-2
1.015406229E2	-5.597052574E-1	-9.728029370E-2	-7.406741381E-2
1.015506229E2	-5.743660331E-1	-9.834930301E-2	-7.757988572E-2
1.015606229E2	-5.914703012E-1	-9.834930301E-2	-8.597928286E-2
1.015706229E2	-6.097962260E-1	-1.055269688E-1	-9.193521738E-2
1.015806229E2	-6.244570017E-1	-1.114829108E-1	-9.666942805E-2
1.015906229E2	-6.401867867E-1	-1.078177169E-1	-1.038470939E-1
1.016006229E2	-6.511823535E-1	-1.114829108E-1	-1.098030284E-1
1.016106229E2	-6.585127115E-1	-1.149953827E-1	-1.122464910E-1
1.016206229E2	-6.623306274E-1	-1.186605766E-1	-1.171334088E-1
1.016306229E2	-6.708827615E-1	-1.162171140E-1	-1.206458881E-1
1.016406229E2	-6.769914031E-1	-1.211040318E-1	-1.243110746E-1
1.016506229E2	-6.806566119E-1	-1.259909570E-1	-1.290452778E-1
1.016606229E2	-6.818783283E-1	-1.223257631E-1	-1.302670091E-1
1.016706229E2	-6.794348955E-1	-1.235474944E-1	-1.314887404E-1
1.016806229E2	-6.769914031E-1	-1.259909570E-1	-1.340849251E-1
1.016906229E2	-6.745479703E-1	-1.272126883E-1	-1.353066564E-1
1.017006229E2	-6.722571850E-1	-1.284344196E-1	-1.365283877E-1
1.017106229E2	-6.661485434E-1	-1.247692257E-1	-1.365283877E-1
1.017206229E2	-6.563746929E-1	-1.284344196E-1	-1.354593635E-1
1.017306229E2	-6.490443349E-1	-1.284344196E-1	-1.342376322E-1
1.017406229E2	-6.392704844E-1	-1.273654103E-1	-1.331686229E-1
1.017506229E2	-6.284276247E-1	-1.224784851E-1	-1.320996135E-1
1.017606229E2	-6.125451326E-1	-1.201877370E-1	-1.296561509E-1
1.017706229E2	-5.954409242E-1	-1.201877370E-1	-1.275181174E-1
1.017806229E2	-5.797111392E-1	-1.189660057E-1	-1.227839142E-1
1.017906229E2	-5.687155724E-1	-1.154535338E-1	-1.203404516E-1
1.018006229E2	-5.503895879E-1	-1.142318025E-1	-1.168279797E-1
1.018106229E2	-5.296201706E-1	-1.107193232E-1	-1.122464910E-1
1.018206229E2	-5.053382516E-1	-1.059851199E-1	-1.075122803E-1
1.018306229E2	-4.857905805E-1	-1.047633886E-1	-1.015563458E-1
1.018406229E2	-4.625777006E-1	-1.036943719E-1	-9.575312585E-2
1.018506229E2	-4.419609904E-1	-9.896016866E-2	-9.101892263E-2
1.018606229E2	-4.199698567E-1	-9.422596544E-2	-8.643743396E-2
1.018706229E2	-3.918700516E-1	-8.689557761E-2	-7.681630552E-2
1.018806229E2	-3.602577746E-1	-8.093964309E-2	-6.979135424E-2
1.018906229E2	-3.297145069E-1	-7.391469181E-2	-6.276640296E-2
1.019006229E2	-2.993239760E-1	-6.795875728E-2	-5.574145541E-2
1.019106229E2	-2.809980214E-1	-6.185010448E-2	-4.978551716E-2
1.019206229E2	-2.541199327E-1	-5.589416996E-2	-4.276056588E-2
1.019306229E2	-2.237294018E-1	-5.238169432E-2	-3.451388702E-2
1.019406229E2	-1.895209402E-1	-4.642575979E-2	-2.626720630E-2
1.019506229E2	-1.565342247E-1	-3.069597855E-2	-1.924225502E-2
1.019606229E2	-1.261436790E-1	-2.718350291E-2	-1.099557430E-2
1.019706229E2	-1.017090604E-1	-2.244929783E-2	-5.039638374E-3
1.019806229E2	-7.238753140E-2	-1.282817032E-2	3.207042580E-3
1.019906229E2	-3.833179548E-2	-6.872233935E-3	1.145372353E-2
1.020006229E2	-4.276056774E-3	-9.162978968E-4	1.710422710E-2
1.020106229E2	2.626720630E-2	9.926560335E-3	2.550362423E-2
1.020206229E2	6.047565863E-2	1.817324013E-2	3.115412779E-2
1.020306229E2	8.231408894E-2	2.061670274E-2	3.833179548E-2
1.020406229E2	1.128573567E-1	2.535090782E-2	4.413501546E-2
1.020506229E2	1.469130963E-1	3.863722831E-2	4.993823543E-2
1.020606229E2	1.774563491E-1	4.092797264E-2	5.574145541E-2
1.020706229E2	2.102903575E-1	4.932736978E-2	6.154467165E-2
1.020806229E2	2.383901626E-1	5.772676691E-2	6.734789163E-2
1.020906229E2	2.638937831E-1	6.246097013E-2	7.086037099E-2
1.021006229E2	2.919935882E-1	6.597344577E-2	7.666359097E-2
1.021106229E2	3.199406862E-1	7.437284291E-2	8.002334833E-2
1.021206229E2	3.517056704E-1	8.032877743E-2	8.582656831E-2
1.021306229E2	3.808744848E-1	8.384125680E-2	9.040805697E-2
1.021406229E2	4.077525437E-1	9.101892263E-2	9.392052889E-2
1.021506229E2	4.247040749E-1	9.346238524E-2	9.621127695E-2
1.021606229E2	4.491386712E-1	9.575312585E-2	9.957103431E-2
1.021706229E2	4.734205604E-1	9.804387391E-2	1.018617824E-1
1.021806229E2	4.990769029E-1	1.039998084E-1	1.039998084E-1
1.021906229E2	5.233588219E-1	1.052215397E-1	1.062905490E-1
1.022006229E2	5.415320396E-1	1.087340117E-1	1.073595658E-1
1.022106229E2	5.561928153E-1	1.111774743E-1	1.084285825E-1
1.022206229E2	5.769622326E-1	1.159116775E-1	1.093448773E-1
